,Gene Symbol,Gene ID (HGNC),Disease Label,Disease ID (MONDO),MOI_x,SOP,Classification,Online Report_x,Classification Date,GCEP,Gene/Region,HGNC/ISCA,GRCh37,GRCh38,Haploinsufficiency,Triplosensitivity,Online Report_y,Date,gene_symbol,gene_url,disease_label,mondo_id,disease_url,MOI_y
875,F9,HGNC:3551,"thrombophilia, X-linked, due to factor 9 defect",MONDO:0010432,XL,SOP9,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9b3a7f2c-a07a-4a10-b1f7-78642ebdaa5d-2023-11-06T170000.000Z,2023-11-06T17:00:00.000Z,Hemostasis/Thrombosis Gene Curation Expert Panel,F9,HGNC:3551,chrX:138612898-138645618,chrX:139530739-139563459,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F9&subject=,2021-01-12T14:20:15Z,F9,https://search.clinicalgenome.org/kb/genes/HGNC:3551,"thrombophilia, X-linked, due to factor 9 defect",MONDO:0010432,https://search.clinicalgenome.org/kb/conditions/MONDO:0010432,X-linked inheritance
876,F9,HGNC:3551,"thrombophilia, X-linked, due to factor 9 defect",MONDO:0010432,XL,SOP9,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_9b3a7f2c-a07a-4a10-b1f7-78642ebdaa5d-2023-11-06T170000.000Z,2023-11-06T17:00:00.000Z,Hemostasis/Thrombosis Gene Curation Expert Panel,F9,HGNC:3551,chrX:138612898-138645618,chrX:139530739-139563459,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=F9&subject=,2021-01-12T14:20:15Z,F9,https://search.clinicalgenome.org/kb/genes/HGNC:3551,hemophilia,MONDO:0018660,https://search.clinicalgenome.org/kb/conditions/MONDO:0018660,
877,CAPN3,HGNC:1480,"muscular dystrophy, limb-girdle, autosomal dominant",MONDO:0015151,AD,SOP9,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6c9eee52-920c-47e4-99f9-a5afb97d49f2-2024-08-29T190000.000Z,2024-08-29T19:00:00.000Z,Muscular Dystrophies and Myopathies Gene Curation Expert Panel,CAPN3,HGNC:1480,chr15:42651699-42704515,chr15:42359501-42412317,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAPN3&subject=,2016-08-22T17:46:40Z,CAPN3,https://search.clinicalgenome.org/kb/genes/HGNC:1480,"muscular dystrophy, limb-girdle, autosomal dominant",MONDO:0015151,https://search.clinicalgenome.org/kb/conditions/MONDO:0015151,Autosomal dominant inheritance
878,CAPN3,HGNC:1480,"muscular dystrophy, limb-girdle, autosomal dominant",MONDO:0015151,AD,SOP9,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6c9eee52-920c-47e4-99f9-a5afb97d49f2-2024-08-29T190000.000Z,2024-08-29T19:00:00.000Z,Muscular Dystrophies and Myopathies Gene Curation Expert Panel,CAPN3,HGNC:1480,chr15:42651699-42704515,chr15:42359501-42412317,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAPN3&subject=,2016-08-22T17:46:40Z,CAPN3,https://search.clinicalgenome.org/kb/genes/HGNC:1480,autosomal recessive limb-girdle muscular dystrophy,MONDO:0015152,https://search.clinicalgenome.org/kb/conditions/MONDO:0015152,Autosomal recessive inheritance
879,CAPN3,HGNC:1480,"muscular dystrophy, limb-girdle, autosomal dominant",MONDO:0015151,AD,SOP9,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6c9eee52-920c-47e4-99f9-a5afb97d49f2-2024-08-29T190000.000Z,2024-08-29T19:00:00.000Z,Muscular Dystrophies and Myopathies Gene Curation Expert Panel,CAPN3,HGNC:1480,chr15:42651699-42704515,chr15:42359501-42412317,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=CAPN3&subject=,2016-08-22T17:46:40Z,CAPN3,https://search.clinicalgenome.org/kb/genes/HGNC:1480,autosomal recessive limb-girdle muscular dystrophy type 2A,MONDO:0009675,https://search.clinicalgenome.org/kb/conditions/MONDO:0009675,
880,GATAD1,HGNC:29941,dilated cardiomyopathy,MONDO:0005021,AR,SOP10,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_56933afb-863f-46f5-884d-17522adb31a8-2024-08-07T160000.000Z,2024-08-07T16:00:00.000Z,Dilated Cardiomyopathy Gene Curation Expert Panel,GATAD1,HGNC:29941,chr7:92076796-92089389,chr7:92447482-92495769,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GATAD1&subject=,2016-08-22T17:48:47Z,GATAD1,https://search.clinicalgenome.org/kb/genes/HGNC:29941,dilated cardiomyopathy,MONDO:0005021,https://search.clinicalgenome.org/kb/conditions/MONDO:0005021,Autosomal recessive inheritance
881,GATAD1,HGNC:29941,dilated cardiomyopathy,MONDO:0005021,AR,SOP10,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_56933afb-863f-46f5-884d-17522adb31a8-2024-08-07T160000.000Z,2024-08-07T16:00:00.000Z,Dilated Cardiomyopathy Gene Curation Expert Panel,GATAD1,HGNC:29941,chr7:92076796-92089389,chr7:92447482-92495769,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=GATAD1&subject=,2016-08-22T17:48:47Z,GATAD1,https://search.clinicalgenome.org/kb/genes/HGNC:29941,dilated cardiomyopathy 2B,MONDO:0013848,https://search.clinicalgenome.org/kb/conditions/MONDO:0013848,
882,SLC25A19,HGNC:14409,Leigh syndrome,MONDO:0009723,AR,SOP7,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6ae17da7-86b0-4aba-a401-de1ccb6ecb83-2020-08-27T162850.918Z,2020-08-27T16:28:50.918Z,Mitochondrial Diseases Gene Curation Expert Panel,SLC25A19,HGNC:14409,chr17:73269073-73285514,chr17:75272992-75289433,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A19&subject=,2016-08-22T17:52:19Z,SLC25A19,https://search.clinicalgenome.org/kb/genes/HGNC:14409,Leigh syndrome,MONDO:0009723,https://search.clinicalgenome.org/kb/conditions/MONDO:0009723,Autosomal recessive inheritance
883,SLC25A19,HGNC:14409,Leigh syndrome,MONDO:0009723,AR,SOP7,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6ae17da7-86b0-4aba-a401-de1ccb6ecb83-2020-08-27T162850.918Z,2020-08-27T16:28:50.918Z,Mitochondrial Diseases Gene Curation Expert Panel,SLC25A19,HGNC:14409,chr17:73269073-73285514,chr17:75272992-75289433,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC25A19&subject=,2016-08-22T17:52:19Z,SLC25A19,https://search.clinicalgenome.org/kb/genes/HGNC:14409,thiamine-responsive dysfunction syndrome,MONDO:0000152,https://search.clinicalgenome.org/kb/conditions/MONDO:0000152,
884,NKX2-5,HGNC:2488,dilated cardiomyopathy,MONDO:0005021,AD,SOP7,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6335de7f-71db-4768-8fa0-6faebd0ea0e8-2020-11-06T170000.000Z,2020-11-06T17:00:00.000Z,Dilated Cardiomyopathy Gene Curation Expert Panel,NKX2-5,HGNC:2488,chr5:172659112-172662209,chr5:173232109-173235206,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=NKX2-5&subject=,2020-07-22T17:41:24Z,NKX2-5,https://search.clinicalgenome.org/kb/genes/HGNC:2488,dilated cardiomyopathy,MONDO:0005021,https://search.clinicalgenome.org/kb/conditions/MONDO:0005021,Autosomal dominant inheritance
885,NKX2-5,HGNC:2488,dilated cardiomyopathy,MONDO:0005021,AD,SOP7,Limited,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6335de7f-71db-4768-8fa0-6faebd0ea0e8-2020-11-06T170000.000Z,2020-11-06T17:00:00.000Z,Dilated Cardiomyopathy Gene Curation Expert Panel,NKX2-5,HGNC:2488,chr5:172659112-172662209,chr5:173232109-173235206,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=NKX2-5&subject=,2020-07-22T17:41:24Z,NKX2-5,https://search.clinicalgenome.org/kb/genes/HGNC:2488,"NKX2.5-related congenital, conduction and myopathic heart disease",MONDO:0800441,https://search.clinicalgenome.org/kb/conditions/MONDO:0800441,Autosomal dominant inheritance
886,MSH3,HGNC:7326,Lynch syndrome,MONDO:0005835,AD,SOP10,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e9216399-2779-43fa-8b95-b10020753f43-2024-08-29T170000.000Z,2024-08-29T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,MSH3,HGNC:7326,chr5:79950471-80172634,chr5:80654652-80876815,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=MSH3&subject=,2020-05-08T22:02:56Z,MSH3,https://search.clinicalgenome.org/kb/genes/HGNC:7326,Lynch syndrome,MONDO:0005835,https://search.clinicalgenome.org/kb/conditions/MONDO:0005835,Autosomal dominant inheritance
887,MSH3,HGNC:7326,Lynch syndrome,MONDO:0005835,AD,SOP10,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e9216399-2779-43fa-8b95-b10020753f43-2024-08-29T170000.000Z,2024-08-29T17:00:00.000Z,Hereditary Cancer Gene Curation Expert Panel,MSH3,HGNC:7326,chr5:79950471-80172634,chr5:80654652-80876815,Gene Associated with Autosomal Recessive Phenotype,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=MSH3&subject=,2020-05-08T22:02:56Z,MSH3,https://search.clinicalgenome.org/kb/genes/HGNC:7326,familial adenomatous polyposis 4,MONDO:0044300,https://search.clinicalgenome.org/kb/conditions/MONDO:0044300,Autosomal recessive inheritance
888,KCNH2,HGNC:6251,Brugada syndrome,MONDO:0015263,AD,SOP5,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_10154,2017-11-21T17:00:00,Brugada Syndrome Gene Curation Expert Panel,KCNH2,HGNC:6251,chr7:150642049-150675409,chr7:150944961-150978321,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=KCNH2&subject=,2020-02-26T17:14:24Z,KCNH2,https://search.clinicalgenome.org/kb/genes/HGNC:6251,long QT syndrome,MONDO:0002442,https://search.clinicalgenome.org/kb/conditions/MONDO:0002442,Autosomal dominant inheritance
889,KCNH2,HGNC:6251,Brugada syndrome,MONDO:0015263,AD,SOP5,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_10154,2017-11-21T17:00:00,Brugada Syndrome Gene Curation Expert Panel,KCNH2,HGNC:6251,chr7:150642049-150675409,chr7:150944961-150978321,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=KCNH2&subject=,2020-02-26T17:14:24Z,KCNH2,https://search.clinicalgenome.org/kb/genes/HGNC:6251,short QT syndrome,MONDO:0000453,https://search.clinicalgenome.org/kb/conditions/MONDO:0000453,Autosomal dominant inheritance
890,KCNH2,HGNC:6251,Brugada syndrome,MONDO:0015263,AD,SOP5,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_10154,2017-11-21T17:00:00,Brugada Syndrome Gene Curation Expert Panel,KCNH2,HGNC:6251,chr7:150642049-150675409,chr7:150944961-150978321,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=KCNH2&subject=,2020-02-26T17:14:24Z,KCNH2,https://search.clinicalgenome.org/kb/genes/HGNC:6251,Brugada syndrome,MONDO:0015263,https://search.clinicalgenome.org/kb/conditions/MONDO:0015263,Autosomal dominant inheritance
891,KCNH2,HGNC:6251,Brugada syndrome,MONDO:0015263,AD,SOP5,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_10154,2017-11-21T17:00:00,Brugada Syndrome Gene Curation Expert Panel,KCNH2,HGNC:6251,chr7:150642049-150675409,chr7:150944961-150978321,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=KCNH2&subject=,2020-02-26T17:14:24Z,KCNH2,https://search.clinicalgenome.org/kb/genes/HGNC:6251,familial long QT syndrome,MONDO:0019171,https://search.clinicalgenome.org/kb/conditions/MONDO:0019171,
892,KCNH2,HGNC:6251,Brugada syndrome,MONDO:0015263,AD,SOP5,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGCIEX:assertion_10154,2017-11-21T17:00:00,Brugada Syndrome Gene Curation Expert Panel,KCNH2,HGNC:6251,chr7:150642049-150675409,chr7:150944961-150978321,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=KCNH2&subject=,2020-02-26T17:14:24Z,KCNH2,https://search.clinicalgenome.org/kb/genes/HGNC:6251,long QT syndrome 2,MONDO:0013367,https://search.clinicalgenome.org/kb/conditions/MONDO:0013367,
893,TMLHE,HGNC:18308,autism spectrum disorder,MONDO:0005258,XL,SOP8,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_7a780ea6-ad4e-417a-a596-27188e327aad-2021-03-02T050000.000Z,2021-03-02T05:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,TMLHE,HGNC:18308,chrX:154718672-154842613,chrX:155489011-155612952,Little Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=TMLHE&subject=,2013-08-01T19:54:22Z,TMLHE,https://search.clinicalgenome.org/kb/genes/HGNC:18308,autism spectrum disorder,MONDO:0005258,https://search.clinicalgenome.org/kb/conditions/MONDO:0005258,X-linked inheritance
894,FOXP1,HGNC:3823,congenital heart disease,MONDO:0005453,AD,SOP10,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0d2a272-afc2-49df-aa73-0b2f82ce11d6-2023-12-11T170000.000Z,2023-12-11T17:00:00.000Z,Congenital Heart Disease Gene Curation Expert Panel,FOXP1,HGNC:3823,chr3:71003859-71633129,chr3:70954708-71583978,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXP1&subject=,2020-01-22T17:12:56Z,FOXP1,https://search.clinicalgenome.org/kb/genes/HGNC:3823,intellectual disability-severe speech delay-mild dysmorphism syndrome,MONDO:0013352,https://search.clinicalgenome.org/kb/conditions/MONDO:0013352,Autosomal dominant inheritance
895,FOXP1,HGNC:3823,congenital heart disease,MONDO:0005453,AD,SOP10,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_e0d2a272-afc2-49df-aa73-0b2f82ce11d6-2023-12-11T170000.000Z,2023-12-11T17:00:00.000Z,Congenital Heart Disease Gene Curation Expert Panel,FOXP1,HGNC:3823,chr3:71003859-71633129,chr3:70954708-71583978,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=FOXP1&subject=,2020-01-22T17:12:56Z,FOXP1,https://search.clinicalgenome.org/kb/genes/HGNC:3823,congenital heart disease,MONDO:0005453,https://search.clinicalgenome.org/kb/conditions/MONDO:0005453,Autosomal dominant inheritance
896,ZDHHC15,HGNC:20342,X-linked complex neurodevelopmental disorder,MONDO:0100148,XL,SOP8,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a2519945-2acd-4484-9811-487ff5189da9-2021-07-30T160000.000Z,2021-07-30T16:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,ZDHHC15,HGNC:20342,chrX:74588262-74742872,chrX:75368427-75523037,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ZDHHC15&subject=,2012-07-25T14:44:35Z,ZDHHC15,https://search.clinicalgenome.org/kb/genes/HGNC:20342,X-linked complex neurodevelopmental disorder,MONDO:0100148,https://search.clinicalgenome.org/kb/conditions/MONDO:0100148,X-linked inheritance
897,ARHGEF6,HGNC:685,non-syndromic X-linked intellectual disability,MONDO:0019181,XL,SOP8,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d248ef99-6ff8-43d8-a24e-dfce6b2db1c8-2020-10-20T160000.000Z,2020-10-20T16:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,ARHGEF6,HGNC:685,chrX:135747709-135863091,chrX:136665550-136780932,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ARHGEF6&subject=,2012-04-25T19:40:11Z,ARHGEF6,https://search.clinicalgenome.org/kb/genes/HGNC:685,non-syndromic X-linked intellectual disability,MONDO:0019181,https://search.clinicalgenome.org/kb/conditions/MONDO:0019181,X-linked inheritance
898,ZNF41,HGNC:13107,non-syndromic X-linked intellectual disability,MONDO:0019181,XL,SOP7,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_6d705685-78a3-4925-8a1b-e00d39d63f87-2021-03-16T171235.415Z,2021-03-16T17:12:35.415Z,Intellectual Disability and Autism Gene Curation Expert Panel,ZNF41,HGNC:13107,chrX:47304577-47342621,chrX:47445178-47483222,Little Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=ZNF41&subject=,2012-10-24T14:03:41Z,ZNF41,https://search.clinicalgenome.org/kb/genes/HGNC:13107,non-syndromic X-linked intellectual disability,MONDO:0019181,https://search.clinicalgenome.org/kb/conditions/MONDO:0019181,X-linked inheritance
899,SHROOM4,HGNC:29215,X-linked complex neurodevelopmental disorder,MONDO:0100148,XL,SOP8,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_a94d20f8-9909-48b2-9860-d17c6dc73ec3-2021-01-13T170000.000Z,2021-01-13T17:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,SHROOM4,HGNC:29215,chrX:50334642-50557194,chrX:50575534-50814194,No Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SHROOM4&subject=,2012-10-10T14:32:39Z,SHROOM4,https://search.clinicalgenome.org/kb/genes/HGNC:29215,X-linked complex neurodevelopmental disorder,MONDO:0100148,https://search.clinicalgenome.org/kb/conditions/MONDO:0100148,X-linked inheritance
900,MAGT1,HGNC:28880,X-linked intellectual disability,MONDO:0100284,XL,SOP9,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d00155ee-71d6-4d9d-bb08-91a0dee42932-2023-02-08T170000.000Z,2023-02-08T17:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,MAGT1,HGNC:28880,chrX:77081244-77151065,chrX:77825747-77895568,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=MAGT1&subject=,2021-09-22T16:23:04Z,MAGT1,https://search.clinicalgenome.org/kb/genes/HGNC:28880,X-linked intellectual disability,MONDO:0100284,https://search.clinicalgenome.org/kb/conditions/MONDO:0100284,X-linked inheritance
901,MAGT1,HGNC:28880,X-linked intellectual disability,MONDO:0100284,XL,SOP9,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_d00155ee-71d6-4d9d-bb08-91a0dee42932-2023-02-08T170000.000Z,2023-02-08T17:00:00.000Z,Intellectual Disability and Autism Gene Curation Expert Panel,MAGT1,HGNC:28880,chrX:77081244-77151065,chrX:77825747-77895568,Sufficient Evidence for Haploinsufficiency,No Evidence for Triplosensitivity,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=MAGT1&subject=,2021-09-22T16:23:04Z,MAGT1,https://search.clinicalgenome.org/kb/genes/HGNC:28880,"X-linked immunodeficiency with magnesium defect, Epstein-Barr virus infection and neoplasia",MONDO:0010455,https://search.clinicalgenome.org/kb/conditions/MONDO:0010455,
902,SLC34A1,HGNC:11019,Fanconi renotubular syndrome 2,MONDO:0013247,AR,SOP9,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c8aec2b2-9433-4f9f-8015-5f3dd46369d0-2022-09-06T143000.000Z,2022-09-06T14:30:00.000Z,Tubulopathy Gene Curation Expert Panel,SLC34A1,HGNC:11019,chr5:176811435-176825849,chr5:177384434-177398848,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC34A1&subject=,2016-08-22T17:52:20Z,SLC34A1,https://search.clinicalgenome.org/kb/genes/HGNC:11019,Fanconi renotubular syndrome 2,MONDO:0013247,https://search.clinicalgenome.org/kb/conditions/MONDO:0013247,Autosomal recessive inheritance
903,SLC34A1,HGNC:11019,Fanconi renotubular syndrome 2,MONDO:0013247,AR,SOP9,Disputed,https://search.clinicalgenome.org/kb/gene-validity/CGGV:assertion_c8aec2b2-9433-4f9f-8015-5f3dd46369d0-2022-09-06T143000.000Z,2022-09-06T14:30:00.000Z,Tubulopathy Gene Curation Expert Panel,SLC34A1,HGNC:11019,chr5:176811435-176825849,chr5:177384434-177398848,Gene Associated with Autosomal Recessive Phenotype,,https://dosage.clinicalgenome.org/clingen_gene.cgi?sym=SLC34A1&subject=,2016-08-22T17:52:20Z,SLC34A1,https://search.clinicalgenome.org/kb/genes/HGNC:11019,"hypercalcemia, infantile, 2",MONDO:0014851,https://search.clinicalgenome.org/kb/conditions/MONDO:0014851,Autosomal recessive inheritance
